id,images,order,geometry,represents,category,subcategory,notes,Primary Name - Japanese,Primary Name - English Translation,Primary Name - Hiragana Reading,Primary Name - Romaji,Primary Name - English Substitutions for Kanji,Secondary Name - Japanese,Secondary Name - English Translation,Secondary Name - Hiragana Reading,Secondary Name - Romaji,Secondary Name - English Substitutions for Kanji,Tertiary Name - Japanese,Tertiary Name - English Translation,Tertiary Name - Hiragana Reading,Tertiary Name - Romaji,Tertiary Name - English Substitutions for Kanji,Quaternary Name - Japanese,Quaternary Name - English Translation,Quaternary Name - Hiragana Reading,Quaternary Name - Romaji,Quaternary Name - English Substitutions for Kanji,Quinternary Name - Japanese,Quinternary Name - English Translation,Quinternary Name - Hiragana Reading,Quinternary Name - Romaji,Quinternary Name - English Substitutions for Kanji
11,11b.png (https://dl.airtable.com/6kK2bUNZTc2vBnP5Rpkm_11b.png),407,"element - rhombus - jagged,basic element - 4 - rhombus,repetition - 2-lateral symmetry",plant - pine,non-cyclical shape / 非周期的な形状 / ひしゅうきてきなけいじょう / hi shūkiteki na keijō,pine bark / 松皮 / まつかわ / matsukawa,,松皮,pine bark,まつかわ,matsukawa,pine skin,松皮菱,pine bark diamond,まつかわびし,matsukawa bishi,pine skin rhombus,,,,,,,,,,,,,,,
24,24.png (https://dl.airtable.com/xtV0JDdQeO0FjH0ROwy4_24.png),408,"element - rhombus - jagged,basic element - 4 - rhombus,basic element - line - non-straight - zig-zag,repetition - 2-lateral symmetry",,non-cyclical shape / 非周期的な形状 / ひしゅうきてきなけいじょう / hi shūkiteki na keijō,pine bark / 松皮 / まつかわ / matsukawa,,三階菱,three-storied diamond,さんかいびし,sankai bishi,three floor rhombus,,,,,,,,,,,,,,,,,,,,
25,25.png (https://dl.airtable.com/bje3hjSSWmW0Qxf24qfw_25.png),409,"element - rhombus - jagged,basic element - 4 - rhombus,basic element - line - non-straight - zig-zag,repetition - 2-lateral symmetry",,non-cyclical shape / 非周期的な形状 / ひしゅうきてきなけいじょう / hi shūkiteki na keijō,pine bark / 松皮 / まつかわ / matsukawa,,五階菱,five-storied diamond,ごかいびし,gokaibishi,five floor rhombus,,,,,,,,,,,,,,,,,,,,
98,98.png (https://dl.airtable.com/PEtmtT8S7UUurHTh0gJK_98.png),410,"basic element - 4 - rhombus,element - rhombus - jagged,aspect - empty / outline,repetition - 2-lateral symmetry","lightning,plant - pine",non-cyclical shape / 非周期的な形状 / ひしゅうきてきなけいじょう / hi shūkiteki na keijō,pine bark / 松皮 / まつかわ / matsukawa,,稲妻松皮,lightning bolt pine bark,いなずままつかわ,inazuma matsukawa,rice-plant wife pine skin,,,,,,,,,,,,,,,,,,,,
10,10.png (https://dl.airtable.com/B0vVc0ivQO6zgUfPDzkJ_10.png),411,"basic element - 6 - hexagon,repetition - 2-lateral symmetry",plant - bamboo,non-cyclical shape / 非周期的な形状 / ひしゅうきてきなけいじょう / hi shūkiteki na keijō,linear / 線状 / せんじょう / senjō,,竹切,bamboo chip,たけぎり,takegiri,bamboo cut,,,,,,,,,,,,,,,,,,,,
9,9.png (https://dl.airtable.com/SgMVb27xRBq3tU49k1Mo_9.png),412,"basic element - 6 - hexagon,element - U-shaped - chevron,repetition - 2-lateral symmetry",weapon - arrow,non-cyclical shape / 非周期的な形状 / ひしゅうきてきなけいじょう / hi shūkiteki na keijō,linear / 線状 / せんじょう / senjō,,矢筈,nock,やはず,yahazu,arrow nock,,,,,,,,,,,,,,,,,,,,
416,416.png (https://dl.airtable.com/yUzpnzTXRnSEn2edWMBE_416.png),413,"basic element - 1 - ring / circle / dot,basic element - line - straight,polyelement - line through rings / dots,repetition - 2-lateral symmetry","food,tool - rod / skewer",non-cyclical shape / 非周期的な形状 / ひしゅうきてきなけいじょう / hi shūkiteki na keijō,linear / 線状 / せんじょう / senjō,,串団子,"skewered ""dango""",くしだんご,kushi dango,skewer association child,,,,,,,,,,,,,,,,,,,,
31,31.png (https://dl.airtable.com/TankCgQfT329j8PBX7HX_31.png),414,"basic element - 1 - ring / circle / dot,basic element - 3 - triangle,basic element - 4 - square,repetition - none / asymmetrical",,non-cyclical shape / 非周期的な形状 / ひしゅうきてきなけいじょう / hi shūkiteki na keijō,linear / 線状 / せんじょう / senjō,,丸・三角・四角,"circle, triangle, square",まる・さんかく・しかく,"maru, sankaku, shikaku","circle, three angle, four angle",,,,,,,,,,,,,,,,,,,,
8,8.png (https://dl.airtable.com/9kthR7glT72pqpHodQ1z_8.png),415,"basic element - 6 - hexagon,element - L-shaped,repetition - none / asymmetrical",tool - carpenters square,non-cyclical shape / 非周期的な形状 / ひしゅうきてきなけいじょう / hi shūkiteki na keijō,linear / 線状 / せんじょう / senjō,,曲尺,carpenter's square,かねじゃく,kanejaku,bend ruler,差し金,carpenter's square,さしがね,sashigane,gap gold,,,,,,,,,,,,,,,
284,284.png (https://dl.airtable.com/6ryS5B00SmGtvlrWkWAX_284.png),416,"element - curl,repetition - none / asymmetrical",plant - other,non-cyclical shape / 非周期的な形状 / ひしゅうきてきなけいじょう / hi shūkiteki na keijō,linear / 線状 / せんじょう / senjō,,蕨,bracken,わらび,warabi,bracken,,,,,,,,,,,,,,,,,,,,
458,458.png (https://dl.airtable.com/M4WF82vsR9mp4EzBS4JQ_458.png),417,"aspect - three bumps,element - L-shaped,element - petal - bumpy,repetition - none / asymmetrical",plant - clematis,non-cyclical shape / 非周期的な形状 / ひしゅうきてきなけいじょう / hi shūkiteki na keijō,linear / 線状 / せんじょう / senjō,,鉄線,clematis,てっせん,tessen,iron line,鉄仙,clematis,てっせん,tessen,iron hermit,,,,,,,,,,,,,,,
411,411.png (https://dl.airtable.com/kS46sz0QbCAaWl2rbAlw_411.png),418,"aspect - handle spoke,repetition - none / asymmetrical",tool - other,non-cyclical shape / 非周期的な形状 / ひしゅうきてきなけいじょう / hi shūkiteki na keijō,linear / 線状 / せんじょう / senjō,,舵,rudder,かじ,kaji,rudder,,,,,,,,,,,,,,,,,,,,
90,90.png (https://dl.airtable.com/P81wn5JRreJjMDlFbPyg_90.png),419,"basic element - 5 - pentagon,element - T-shaped,element - warped - sword,element - hourglass - other,repetition - 1-lateral symmetry",weapon - sword,non-cyclical shape / 非周期的な形状 / ひしゅうきてきなけいじょう / hi shūkiteki na keijō,T-shaped / Tの字型 / てぃいのじがた / tī no jigata,,剣,sword,けん,ken,sword,,,,,,,,,,,,,,,,,,,,
373,373.png (https://dl.airtable.com/rQQO4Dg6RyzMUBJ5FiAL_373.png),420,"basic element - 7 - heptagon,element - T-shaped,repetition - 1-lateral symmetry",,non-cyclical shape / 非周期的な形状 / ひしゅうきてきなけいじょう / hi shūkiteki na keijō,T-shaped / Tの字型 / てぃいのじがた / tī no jigata,,釘,nail,くぎ,kugi,nail,,,,,,,,,,,,,,,,,,,,
425,425.png (https://dl.airtable.com/tY2pHksHSKOeeD0aJk2l_425.png),421,"aspect - handle spoke,basic element - 4 - trapezoid,repetition - 1-lateral symmetry",tool - fan,non-cyclical shape / 非周期的な形状 / ひしゅうきてきなけいじょう / hi shūkiteki na keijō,T-shaped / Tの字型 / てぃいのじがた / tī no jigata,,扇,fan,おうぎ,ōgi,fan,,,,,,,,,,,,,,,,,,,,
380,380.png (https://dl.airtable.com/27Y3UFTQIq0k8kjPqSKA_380.png),422,"aspect - handle spoke,repetition - 1-lateral symmetry",tool - other,non-cyclical shape / 非周期的な形状 / ひしゅうきてきなけいじょう / hi shūkiteki na keijō,T-shaped / Tの字型 / てぃいのじがた / tī no jigata,,羽子板,battledore,はごいた,hagoita,feather child grid,,,,,,,,,,,,,,,,,,,,
381,381.png (https://dl.airtable.com/xW3YJC0SWeREC0G16mTz_381.png),423,"aspect - handle spoke,repetition - 1-lateral symmetry",tool - other,non-cyclical shape / 非周期的な形状 / ひしゅうきてきなけいじょう / hi shūkiteki na keijō,T-shaped / Tの字型 / てぃいのじがた / tī no jigata,,櫂,paddle,かい,kai,paddle,,,,,,,,,,,,,,,,,,,,
379,379.png (https://dl.airtable.com/cLEGfYy1SXe2lJ4uEAvw_379.png),424,"element - curl,element - U-shaped - chevron,aspect - handle spoke,element - warped - sword,repetition - 1-lateral symmetry",tool - other,non-cyclical shape / 非周期的な形状 / ひしゅうきてきなけいじょう / hi shūkiteki na keijō,T-shaped / Tの字型 / てぃいのじがた / tī no jigata,,笄,hairpin,こうがい,kōgai,hairpin,,,,,,,,,,,,,,,,,,,,
374,374.png (https://dl.airtable.com/ra2KNFaSECJYfaJ1Rxsp_374.png),425,"element - star - asterisk,element - star - cross,basic element - 3 - triangle,repetition - 1-lateral symmetry",tool - other,non-cyclical shape / 非周期的な形状 / ひしゅうきてきなけいじょう / hi shūkiteki na keijō,T-shaped / Tの字型 / てぃいのじがた / tī no jigata,,澪標,waterway signpost,みおつくし,miotsukushi,waterway signpost,,,,,,,,,,,,,,,,,,,,
413,413.png (https://dl.airtable.com/rKX6zAooQs69G816iRQ6_413.png),426,"basic element - 6 - hexagon,aspect - of four - cluster,element - hourglass - other,repetition - 2-lateral symmetry",musical instrument - drum,non-cyclical shape / 非周期的な形状 / ひしゅうきてきなけいじょう / hi shūkiteki na keijō,T-shaped / Tの字型 / てぃいのじがた / tī no jigata,,四つ入合立鼓,four standing drums joined together,よついりあいりゅうご,yotsu iri ai ryūgo,four enter together stand drum,,,,,,,,,,,,,,,,,,,,
485,"485.png (https://dl.airtable.com/6w5Ve9IRQbOoZA1KApvf_485.png),485c.png (https://dl.airtable.com/9LCwKXOxT0OpIPgMnRE1_485c.png),485b.png (https://dl.airtable.com/Meabm3PSw6s9YJhm4nM2_485b.png)",427,"element - petal - warped,aspect - three bumps,aspect - waves & circumscriptions,aspect - subtraction / inversion,aspect - overlapping circles - other,repetition - 1-lateral symmetry",plant - other,non-cyclical shape / 非周期的な形状 / ひしゅうきてきなけいじょう / hi shūkiteki na keijō,T-shaped / Tの字型 / てぃいのじがた / tī no jigata,,銀杏,ginkgo,いちょう,ichō,silver apricot,,,,,,,,,,,,,,,,,,,,
321,321.png (https://dl.airtable.com/2PnoZRW8TiWZGT1v4gGZ_321.png),428,"element - U-shaped - chevron,repetition - 1-lateral symmetry",mountain,non-cyclical shape / 非周期的な形状 / ひしゅうきてきなけいじょう / hi shūkiteki na keijō,mountain / 山 / やま / yama,,山,mountain,やま,yama,mountain,,,,,,,,,,,,,,,,,,,,
14,14.png (https://dl.airtable.com/8TkI22mOSxy2bzXr0QIw_14.png),429,"element - U-shaped - other,repetition - 1-lateral symmetry","body part - flower,plant - other",non-cyclical shape / 非周期的な形状 / ひしゅうきてきなけいじょう / hi shūkiteki na keijō,mountain / 山 / やま / yama,,花山,floral mountain,かざん,kazan,flower mountain,,,,,,,,,,,,,,,,,,,,
23,23.png (https://dl.airtable.com/jV8XsoWKSuavVyACZ95k_23.png),430,"element - blob,aspect - indented,repetition - none / asymmetrical",mountain,non-cyclical shape / 非周期的な形状 / ひしゅうきてきなけいじょう / hi shūkiteki na keijō,mountain / 山 / やま / yama,,富士,Mt. Fuji,ふじ,fuji,wealth gentleman,,,,,,,,,,,,,,,,,,,,
410,410.png (https://dl.airtable.com/R2IXEkSdRCy7aulR0jsH_410.png),431,"basic element - 4 - trapezoid,aspect - three bumps,repetition - 1-lateral symmetry",mountain,non-cyclical shape / 非周期的な形状 / ひしゅうきてきなけいじょう / hi shūkiteki na keijō,mountain / 山 / やま / yama,,三つ山,three mountains,みつやま,mitsuyama,three mountain,,,,,,,,,,,,,,,,,,,,
322,322.png (https://dl.airtable.com/Nwm3YtApRMeyT0KOlV5H_322.png),432,"""aspect - alternating - over, under"",repetition - none / asymmetrical","mountain,tool - carpenters square",non-cyclical shape / 非周期的な形状 / ひしゅうきてきなけいじょう / hi shūkiteki na keijō,mountain / 山 / やま / yama,,出山,exiting mountain,しゅつざん,shutsuzan,exit mountain,入山,entering mountain,にゅうざん,nyūzan,enter mountain,差し金違い山,interlocked carpenters squares mountain,さしがねちがいやま,sashigane chigai yama,gap gold staggered mountain,,,,,,,,,,
325,325.png (https://dl.airtable.com/cHZDCJp7RqqwxttQUIIx_325.png),433,"element - U-shaped - chevron,""aspect - alternating - over, under"",aspect - of three - braid,repetition - none / asymmetrical",mountain,non-cyclical shape / 非周期的な形状 / ひしゅうきてきなけいじょう / hi shūkiteki na keijō,mountain / 山 / やま / yama,,三つ組み違い山,three braided interlocked mountains,みつくみちがいやま,mitsu kumi chigai yama,three braid staggered mountain,,,,,,,,,,,,,,,,,,,,
15,15.png (https://dl.airtable.com/gq13gOAIRp6xlB0IF6ob_15.png),434,"element - U-shaped - other,element - bent wire with curly ends,element - curl,repetition - 1-lateral symmetry",tool - kettle,non-cyclical shape / 非周期的な形状 / ひしゅうきてきなけいじょう / hi shūkiteki na keijō,kettle handle / 鐶 / かん / kan,,鐶,kettle handle,かん,kan,kettle-handle,,,,,,,,,,,,,,,,,,,,
205,205.png (https://dl.airtable.com/WK5hrWhYQ8ibmGuwr3W7_205.png),435,"element - U-shaped - other,element - bent wire with curly ends,element - curl,repetition - 1-lateral symmetry",tool - kettle,non-cyclical shape / 非周期的な形状 / ひしゅうきてきなけいじょう / hi shūkiteki na keijō,kettle handle / 鐶 / かん / kan,,唐鐶,arabesque kettle handle,とうかん,tō kan,arabesque kettle-handle,,,,,,,,,,,,,,,,,,,,
237,237.png (https://dl.airtable.com/3aTvRAvQQpW8talc2F66_237.png),436,"element - U-shaped - arc / annular sector,repetition - 1-lateral symmetry",tool - fan,non-cyclical shape / 非周期的な形状 / ひしゅうきてきなけいじょう / hi shūkiteki na keijō,fan / 地紙 / じがみ / jigami,Means ground paper because it's the backing paper; it's just cut in the shape of a fan.,地紙,fan paper,じがみ,jigami,ground paper,,,,,,,,,,,,,,,,,,,,
440,"440c.png (https://dl.airtable.com/X8IaSxtXTNKfPqWyaakV_440c.png),440.png (https://dl.airtable.com/auUSvBxVSEiWzMAvsQwG_440.png),440b.png (https://dl.airtable.com/mjZy6jRyQiGgJxtoSb9u_440b.png)",437,"basic element - 2 - bar / dash,element - U-shaped - arc / annular sector,repetition - 1-lateral symmetry",tool - fan,non-cyclical shape / 非周期的な形状 / ひしゅうきてきなけいじょう / hi shūkiteki na keijō,fan / 地紙 / じがみ / jigami,,〜本扇の骨,a number-boned folding fan,〜ぼんおうぎのほね,bon ōgi no hone,book fan bone,,,,,,,,,,,,,,,,,,,,
265,265.png (https://dl.airtable.com/aWMfuTB7RKZDnXNuvbW3_265.png),438,"basic element - 1 - ring / circle / dot,element - blob,element - U-shaped - other,repetition - 1-lateral symmetry","delta,water - liquid",non-cyclical shape / 非周期的な形状 / ひしゅうきてきなけいじょう / hi shūkiteki na keijō,"""suhama"" / 洲浜 / すはま / suhama",,洲浜,suhama,すはま,suhama,sandbank beach,州浜,suhama,すはま,suhama,sandbank beach,,,,,,,,,,,,,,,
267,267.png (https://dl.airtable.com/rfwoKGYpSiGWqIPb1281_267.png),439,"element - blob,repetition - 1-lateral symmetry","delta,water - liquid,demon",non-cyclical shape / 非周期的な形状 / ひしゅうきてきなけいじょう / hi shūkiteki na keijō,"""suhama"" / 洲浜 / すはま / suhama",,鬼洲浜,"demon ""suhama""",おにすはま,oni suhama,demon sandbank beach,変わり洲浜,"transfigured ""suhama""",かわりすはま,kawari suhama,transfigure sandbank beach,,,,,,,,,,,,,,,
483,483.png (https://dl.airtable.com/HC1P4NAcQvyJ0HYbkHA1_483.png),440,"element - petal - pointed,element - petal - merged,element - blob,repetition - 1-lateral symmetry","delta,water - liquid,body part - flower,plant - bellflower",non-cyclical shape / 非周期的な形状 / ひしゅうきてきなけいじょう / hi shūkiteki na keijō,"""suhama"" / 洲浜 / すはま / suhama",,洲浜桔梗,"bellflower ""suhama""",すはまききょう,suhama kikyō,sandbank beach orange stem,,,,,,,,,,,,,,,,,,,,
268,268.png (https://dl.airtable.com/qq00axrfRbOdz3BQV1KO_268.png),441,"element - bent wire with curly ends,element - curl,element - blob,aspect - empty / outline,repetition - 1-lateral symmetry","delta,water - liquid,plant - vine",non-cyclical shape / 非周期的な形状 / ひしゅうきてきなけいじょう / hi shūkiteki na keijō,"""suhama"" / 洲浜 / すはま / suhama",,蔓洲浜,"vine ""suhama""",つるすはま,tsuru suhama,vine sandbank beach,,,,,,,,,,,,,,,,,,,,
266,266.png (https://dl.airtable.com/cE36BPSSRlWdhgKskN84_266.png),442,"element - star - asterisk,element - bishamon,element - blob,repetition - 3-radial symmetry","delta,water - gas",non-cyclical shape / 非周期的な形状 / ひしゅうきてきなけいじょう / hi shūkiteki na keijō,"""suhama"" / 洲浜 / すはま / suhama",,朧洲浜,"hazy ""suhama""",おぼろすはま,oboro suhama,haze sandbank beach,,,,,,,,,,,,,,,,,,,,
456,456.png (https://dl.airtable.com/jVKruihS1qEb5H53iG2g_456.png),443,"aspect - three bumps,element - U-shaped - other,aspect - subtraction / inversion,repetition - 1-lateral symmetry",,non-cyclical shape / 非周期的な形状 / ひしゅうきてきなけいじょう / hi shūkiteki na keijō,"""suhama"" / 洲浜 / すはま / suhama",,変わり洲浜,"transfigured ""suhama""",かわりすはま,kawari suhama,transfigure sandbank beach,,,,,,,,,,,,,,,,,,,,
455,455.png (https://dl.airtable.com/OYGqq2Q3Trad0kcgcVs6_455.png),444,"aspect - three bumps,element - U-shaped - other,aspect - subtraction / inversion,element - petal - bumpy,repetition - 1-lateral symmetry","body part - flower,plant - wisteria",non-cyclical shape / 非周期的な形状 / ひしゅうきてきなけいじょう / hi shūkiteki na keijō,organic U-shaped / 有機Uの字型 / ゆうきゆうのじがた / yūki yū no jigata,,盛り藤の花,popular wisteria flower,もりふじのはな,mori fuji no hana,popular wisteria flower,,,,,,,,,,,,,,,,,,,,
